MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,ScreenPorch,SaleCondition,YrSold,0,1
160,RL,68.0,IR1,Lvl,Inside,StoneBr,8.0,5.0,1994.0,Gable,CemntBd,Gd,PConc,Gd,No,Unf,Ex,Y,2079.0,608.0,2687.0,0.0,1.0,Gd,9.0,Typ,0.0,,Fin,2.0,618.0,Y,168.0,0.0,Normal,2006.0,12.832939390595538,374347.3507107307
20,RL,,IR1,Lvl,Inside,Gilbert,6.0,6.0,1994.0,Gable,HdBoard,TA,PConc,Gd,No,GLQ,Gd,Y,1169.0,0.0,1169.0,0.0,0.0,TA,6.0,Typ,1.0,TA,Fin,2.0,402.0,Y,0.0,144.0,Normal,2006.0,12.051403492614922,171339.71336502035
120,RL,30.0,IR1,Lvl,Inside,StoneBr,8.0,5.0,1987.0,Gable,HdBoard,TA,CBlock,Gd,No,Unf,TA,Y,1204.0,0.0,1204.0,0.0,0.0,TA,5.0,Typ,0.0,,RFn,2.0,461.0,Y,120.0,0.0,Normal,2006.0,12.098118639319713,179533.7765349276
60,RL,59.0,IR1,HLS,CulDSac,StoneBr,9.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1414.0,1384.0,2798.0,1.0,1.0,Ex,11.0,Typ,1.0,Gd,Fin,3.0,670.0,Y,182.0,0.0,Partial,2006.0,12.103106313830672,180431.4694149716
60,RL,60.0,IR1,HLS,CulDSac,StoneBr,10.0,5.0,2006.0,Hip,CemntBd,Ex,PConc,Ex,Gd,Unf,Ex,Y,1528.0,1862.0,3390.0,0.0,1.0,Ex,10.0,Typ,1.0,Ex,Fin,3.0,758.0,Y,204.0,0.0,Partial,2006.0,12.50353106887992,269286.4788080575
60,RL,63.0,IR1,HLS,CulDSac,StoneBr,9.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1102.0,1371.0,2473.0,0.0,1.0,Gd,11.0,Typ,1.0,Gd,Fin,3.0,675.0,Y,246.0,0.0,Partial,2006.0,12.13864252570141,186958.60836630123
60,RL,82.0,IR1,Lvl,CulDSac,StoneBr,10.0,5.0,2006.0,Hip,VinylSd,Ex,PConc,Ex,No,GLQ,Ex,Y,1850.0,848.0,2698.0,1.0,1.0,Ex,11.0,Typ,1.0,Gd,RFn,3.0,736.0,Y,250.0,0.0,Partial,2006.0,11.895887709065681,146662.2655358061
60,RL,92.0,IR1,HLS,Corner,StoneBr,9.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Ex,Av,Unf,Ex,Y,1390.0,1405.0,2795.0,0.0,1.0,Ex,10.0,Typ,1.0,Gd,Fin,3.0,660.0,Y,272.0,0.0,Partial,2006.0,11.532720803246137,101999.25652264201
120,RL,60.0,Reg,HLS,Inside,StoneBr,9.0,5.0,2005.0,Hip,MetalSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1714.0,0.0,1714.0,1.0,0.0,Gd,7.0,Typ,1.0,Gd,Fin,2.0,517.0,Y,156.0,0.0,Normal,2006.0,12.07221869034135,174943.56065434666
20,RL,90.0,IR1,HLS,Inside,StoneBr,9.0,5.0,2005.0,Hip,VinylSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,2000.0,0.0,2000.0,1.0,1.0,Ex,8.0,Typ,2.0,Gd,Unf,3.0,722.0,Y,351.0,123.0,Normal,2006.0,11.528773517469192,101597.42989212334
85,RL,,IR1,Lvl,FR3,NWAmes,6.0,6.0,1980.0,Gable,HdBoard,TA,CBlock,Gd,Av,GLQ,TA,Y,1102.0,0.0,1102.0,1.0,0.0,TA,5.0,Typ,1.0,TA,RFn,2.0,582.0,Y,140.0,0.0,Normal,2006.0,11.698488138129145,120389.56493541287
60,RL,81.0,Reg,Lvl,Inside,NWAmes,7.0,5.0,1978.0,Gable,Plywood,TA,CBlock,TA,No,Unf,TA,Y,945.0,912.0,1857.0,0.0,1.0,TA,8.0,Typ,1.0,TA,RFn,2.0,482.0,Y,400.0,0.0,Normal,2006.0,11.594433010012091,108492.14033305246
85,RL,,IR1,Lvl,Inside,NWAmes,7.0,5.0,1976.0,Gable,VinylSd,Gd,CBlock,Ex,Gd,GLQ,TA,Y,1083.0,0.0,1083.0,1.0,0.0,TA,5.0,Typ,1.0,Fa,RFn,2.0,596.0,Y,444.0,0.0,Normal,2006.0,11.46881448829383,95684.77637959999
60,FV,75.0,IR1,Lvl,Inside,Somerst,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,ALQ,Ex,Y,960.0,1358.0,2318.0,1.0,1.0,Gd,8.0,Typ,1.0,Ex,Fin,2.0,541.0,Y,0.0,0.0,Partial,2006.0,11.544260893777206,103183.15518724934
80,RL,81.0,Reg,Lvl,Inside,NWAmes,6.0,6.0,2000.0,Gable,Plywood,TA,CBlock,TA,No,ALQ,TA,Y,1109.0,766.0,1875.0,0.0,0.0,Gd,8.0,Typ,1.0,TA,RFn,2.0,485.0,Y,48.0,0.0,Normal,2006.0,11.915039896700943,149498.23963112998
20,RL,80.0,Reg,Lvl,Inside,NWAmes,6.0,6.0,1974.0,Gable,HdBoard,TA,CBlock,TA,No,ALQ,TA,Y,1103.0,0.0,1103.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,2.0,462.0,Y,295.0,0.0,Normal,2006.0,11.975144553853841,158759.308912372
20,RL,60.0,Reg,Lvl,Inside,NAmes,4.0,4.0,1971.0,Gable,HdBoard,TA,CBlock,TA,No,Rec,TA,Y,874.0,0.0,874.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,576.0,Y,63.0,0.0,Normal,2006.0,11.928761911279588,151563.796041585
120,RH,26.0,IR2,Lvl,FR2,NAmes,6.0,5.0,2002.0,Gable,MetalSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1419.0,0.0,1419.0,1.0,0.0,Gd,4.0,Typ,0.0,,Fin,2.0,543.0,Y,196.0,0.0,Normal,2006.0,11.969961543680919,157938.5865427238
160,RM,24.0,Reg,Lvl,Inside,BrDale,6.0,5.0,1973.0,Gable,HdBoard,TA,CBlock,TA,No,Unf,TA,Y,525.0,567.0,1092.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,2.0,440.0,Y,0.0,0.0,Normal,2006.0,12.8367145289278,375763.23464127094
160,RM,24.0,Reg,Lvl,Inside,BrDale,5.0,6.0,1973.0,Gable,HdBoard,TA,CBlock,TA,No,LwQ,Gd,Y,765.0,600.0,1365.0,0.0,1.0,Gd,7.0,Min1,1.0,Fa,Unf,2.0,440.0,Y,0.0,0.0,Normal,2006.0,12.446075377865414,254250.52476100053
160,RM,21.0,Reg,Lvl,Inside,BrDale,6.0,7.0,1972.0,Gable,HdBoard,TA,CBlock,TA,No,ALQ,Ex,Y,494.0,536.0,1030.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,1.0,264.0,Y,0.0,0.0,Normal,2006.0,12.413290264576625,246050.05370841527
160,RM,21.0,Reg,Lvl,Inside,BrDale,6.0,5.0,1972.0,Gable,HdBoard,TA,CBlock,TA,No,ALQ,TA,Y,483.0,465.0,948.0,0.0,1.0,TA,5.0,Typ,0.0,,Unf,1.0,264.0,Y,0.0,0.0,Normal,2006.0,12.814048615456155,367342.01551695424
160,RM,21.0,Reg,Lvl,Inside,BrDale,6.0,5.0,1972.0,Gable,HdBoard,TA,CBlock,TA,No,BLQ,Gd,Y,525.0,567.0,1092.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,1.0,264.0,Y,352.0,0.0,Normal,2006.0,12.682105471162606,321935.1707438249
120,RL,53.0,Reg,Lvl,Inside,NPkVill,6.0,5.0,1975.0,Gable,Plywood,TA,CBlock,Gd,No,ALQ,Gd,Y,1069.0,0.0,1069.0,0.0,0.0,TA,4.0,Typ,1.0,Po,RFn,2.0,440.0,Y,0.0,225.0,Normal,2006.0,12.731635663619834,338282.1750539173
20,RL,65.0,Reg,Lvl,Inside,NAmes,5.0,7.0,1975.0,Hip,MetalSd,TA,CBlock,TA,Mn,ALQ,TA,Y,1387.0,0.0,1387.0,1.0,0.0,TA,6.0,Typ,1.0,TA,RFn,1.0,300.0,Y,0.0,0.0,Normal,2006.0,12.604893197818189,298013.2411286979
120,RL,24.0,Reg,Lvl,FR2,NPkVill,7.0,7.0,1976.0,Gable,Plywood,TA,CBlock,TA,No,ALQ,TA,Y,1055.0,0.0,1055.0,1.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,319.0,Y,0.0,0.0,Normal,2006.0,12.627379893872249,304790.48766889423
160,RL,24.0,Reg,Lvl,Inside,NPkVill,6.0,5.0,1976.0,Gable,Plywood,TA,CBlock,Gd,No,ALQ,Gd,Y,855.0,601.0,1456.0,0.0,1.0,TA,6.0,Typ,1.0,TA,RFn,2.0,460.0,Y,0.0,0.0,Normal,2006.0,12.778972187070266,354680.3311210048
60,RL,72.0,IR1,Lvl,Inside,NridgHt,9.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Ex,No,GLQ,Gd,Y,1738.0,851.0,2589.0,1.0,1.0,Ex,11.0,Typ,1.0,Gd,RFn,3.0,831.0,Y,0.0,0.0,Partial,2006.0,12.714047457329624,332384.41591305274
20,RL,110.0,Reg,Lvl,Corner,NridgHt,8.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1618.0,0.0,1618.0,0.0,0.0,Gd,6.0,Typ,1.0,Gd,Fin,3.0,880.0,Y,0.0,0.0,Normal,2006.0,12.72490953872923,336014.48183946655
20,RL,108.0,Reg,Lvl,Corner,NridgHt,7.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Ex,No,Unf,Ex,Y,1740.0,0.0,1740.0,0.0,0.0,Gd,8.0,Typ,0.0,,RFn,3.0,874.0,Y,0.0,0.0,Partial,2006.0,12.575255324769888,289310.3669057195
20,RL,120.0,IR1,HLS,Corner,NridgHt,9.0,5.0,2005.0,Hip,VinylSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1868.0,0.0,1868.0,1.0,0.0,Ex,7.0,Typ,1.0,Gd,Fin,3.0,1085.0,Y,354.0,156.0,Normal,2006.0,12.545437446239525,280811.09044469724
60,RL,120.0,IR1,Lvl,Corner,NridgHt,9.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1117.0,1089.0,2206.0,0.0,1.0,Ex,10.0,Typ,1.0,Gd,Fin,3.0,670.0,Y,148.0,0.0,Partial,2006.0,12.655580656085915,313508.1564452594
60,RL,82.0,IR1,Lvl,Inside,NridgHt,9.0,5.0,2006.0,Gable,MetalSd,Ex,PConc,Ex,Av,GLQ,Ex,Y,1625.0,466.0,2091.0,1.0,1.0,Ex,8.0,Typ,1.0,Gd,RFn,2.0,521.0,Y,194.0,0.0,Partial,2006.0,12.578786224106949,290333.6982652643
60,RL,103.0,IR1,Lvl,Corner,NridgHt,8.0,5.0,2006.0,Gable,CemntBd,Gd,PConc,Ex,Av,Unf,Ex,Y,1209.0,1044.0,2253.0,0.0,1.0,Ex,8.0,Typ,1.0,Gd,Fin,2.0,575.0,Y,243.0,0.0,Partial,2006.0,12.085369463403724,177259.39786853798
60,RL,82.0,IR1,Lvl,Inside,NridgHt,8.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Ex,Gd,Unf,Gd,Y,1054.0,1335.0,2389.0,0.0,1.0,Gd,10.0,Typ,1.0,Gd,Fin,3.0,672.0,Y,176.0,0.0,Partial,2006.0,12.097383942310454,179401.92204872583
60,RL,82.0,IR1,Lvl,Inside,NridgHt,8.0,5.0,2006.0,Hip,MetalSd,Gd,PConc,Ex,Av,GLQ,Ex,Y,1544.0,814.0,2358.0,1.0,1.0,Ex,10.0,Typ,1.0,Gd,Fin,3.0,784.0,Y,120.0,0.0,Partial,2006.0,12.097178234317893,179365.02143498516
20,RL,121.0,IR1,Lvl,Inside,NridgHt,9.0,5.0,2006.0,Gable,VinylSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1792.0,0.0,1792.0,1.0,0.0,Gd,6.0,Typ,1.0,Gd,RFn,3.0,925.0,Y,204.0,0.0,Partial,2006.0,12.507258358649102,270292.06042835483
20,RL,131.0,IR1,Lvl,Corner,NridgHt,9.0,5.0,2005.0,Hip,MetalSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1780.0,0.0,1780.0,1.0,0.0,Ex,7.0,Typ,1.0,Gd,Fin,3.0,816.0,Y,144.0,0.0,Normal,2006.0,12.109466133001332,181582.6376639619
60,RL,,IR1,Lvl,Corner,NridgHt,8.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1426.0,488.0,1914.0,1.0,1.0,Gd,9.0,Typ,1.0,TA,RFn,3.0,746.0,Y,168.0,0.0,Normal,2006.0,12.312126877859459,222376.43496633772
120,RL,48.0,Reg,Lvl,Inside,NridgHt,9.0,5.0,2005.0,Hip,MetalSd,Ex,PConc,Ex,No,GLQ,Ex,Y,1565.0,0.0,1565.0,1.0,0.0,Ex,6.0,Typ,1.0,Gd,RFn,2.0,556.0,Y,196.0,0.0,Normal,2006.0,12.311422281765633,222219.8045859587
20,RL,61.0,Reg,Lvl,Inside,NridgHt,9.0,5.0,2006.0,Hip,MetalSd,Gd,PConc,Ex,No,GLQ,Ex,Y,1686.0,0.0,1686.0,1.0,0.0,Ex,6.0,Typ,1.0,Gd,Fin,3.0,899.0,Y,266.0,0.0,Partial,2006.0,12.257286486870427,210509.58949663426
120,RL,48.0,Reg,Lvl,Inside,NridgHt,9.0,5.0,2006.0,Hip,MetalSd,Ex,PConc,Ex,No,GLQ,Ex,Y,1666.0,0.0,1666.0,1.0,0.0,Gd,6.0,Typ,1.0,Gd,RFn,2.0,575.0,Y,228.0,0.0,Partial,2006.0,12.169769425127882,192869.5678413117
60,RL,65.0,Reg,Lvl,Inside,Gilbert,6.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,728.0,728.0,1456.0,0.0,1.0,Gd,8.0,Typ,1.0,Gd,Fin,2.0,390.0,Y,0.0,0.0,Partial,2006.0,12.198830625247604,198556.82799144555
60,RL,65.0,Reg,Lvl,Inside,Gilbert,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,738.0,754.0,1492.0,0.0,1.0,Gd,8.0,Typ,0.0,,Fin,2.0,440.0,Y,0.0,0.0,Partial,2006.0,12.190525771234919,196914.6708975891
20,RL,102.0,IR1,Lvl,Inside,Gilbert,6.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1326.0,0.0,1326.0,0.0,0.0,Gd,6.0,Typ,0.0,,Fin,2.0,427.0,Y,100.0,0.0,Partial,2006.0,12.365089167018905,234471.4631217788
60,RL,96.0,IR1,Lvl,Corner,Gilbert,8.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1052.0,1321.0,2373.0,0.0,1.0,Gd,9.0,Typ,1.0,Gd,Fin,3.0,632.0,Y,120.0,0.0,Partial,2006.0,12.571019556991311,288087.507079049
60,RL,75.0,IR1,Lvl,Inside,Gilbert,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,738.0,754.0,1492.0,0.0,1.0,Gd,8.0,Typ,0.0,,Fin,2.0,440.0,Y,100.0,0.0,Partial,2006.0,12.609290166851501,299326.4811435217
120,RL,43.0,Reg,Lvl,Inside,Blmngtn,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,1364.0,0.0,1364.0,1.0,0.0,Gd,6.0,Typ,1.0,Gd,Fin,2.0,437.0,Y,100.0,0.0,Partial,2006.0,12.857846561337121,383788.37056848925
120,RL,,Reg,Lvl,Inside,Blmngtn,7.0,5.0,2002.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,1511.0,0.0,1511.0,1.0,0.0,Gd,5.0,Typ,1.0,TA,Fin,2.0,398.0,Y,130.0,0.0,Normal,2006.0,12.680293038569086,321352.213392401
120,RM,,Reg,Lvl,Inside,Blmngtn,7.0,5.0,2004.0,Hip,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1548.0,0.0,1548.0,1.0,0.0,Gd,7.0,Typ,1.0,TA,Fin,2.0,388.0,Y,143.0,0.0,Normal,2006.0,13.009538805822963,446653.6789340697
120,RL,43.0,Reg,Lvl,Inside,Blmngtn,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,1142.0,0.0,1142.0,0.0,0.0,Gd,6.0,Typ,0.0,,Fin,2.0,440.0,Y,90.0,0.0,Partial,2006.0,12.708049561382541,330396.77556071733
60,RL,59.0,IR1,Lvl,Inside,Gilbert,7.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,848.0,750.0,1598.0,0.0,1.0,Gd,7.0,Typ,1.0,Gd,Fin,2.0,433.0,Y,100.0,0.0,Normal,2006.0,12.66623292604713,316865.5803080174
60,RL,,IR1,Lvl,Inside,Gilbert,6.0,5.0,2000.0,Gable,VinylSd,TA,PConc,Gd,No,ALQ,Ex,Y,1008.0,881.0,1889.0,0.0,1.0,TA,9.0,Typ,1.0,TA,Fin,2.0,431.0,Y,0.0,0.0,Normal,2006.0,12.41390229154541,246200.6890687052
60,RL,,IR1,Lvl,FR3,Gilbert,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Gd,Y,1082.0,1240.0,2322.0,0.0,1.0,Gd,8.0,Typ,0.0,,RFn,3.0,617.0,Y,400.0,0.0,Partial,2006.0,12.56760899303815,287106.6398180932
60,RL,84.0,IR1,Lvl,Inside,NoRidge,8.0,5.0,1998.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1079.0,897.0,1976.0,1.0,1.0,Gd,7.0,Typ,1.0,Ex,Fin,3.0,885.0,Y,210.0,0.0,Normal,2006.0,12.289129210800454,217320.65416352148
60,RL,83.0,Reg,Lvl,Corner,NoRidge,8.0,5.0,2000.0,Gable,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Y,1205.0,1029.0,2234.0,1.0,1.0,Gd,7.0,Typ,1.0,TA,RFn,3.0,768.0,Y,0.0,0.0,Normal,2006.0,12.269372009502185,213069.1435248331
60,RL,,IR1,Lvl,Inside,NoRidge,9.0,5.0,2000.0,Gable,VinylSd,Gd,PConc,Ex,Av,GLQ,Ex,Y,1540.0,1315.0,2855.0,1.0,1.0,Ex,9.0,Typ,1.0,TA,RFn,3.0,774.0,Y,247.0,0.0,Normal,2006.0,12.85599490876815,383078.3853719968
60,RL,83.0,IR1,Lvl,Inside,NoRidge,8.0,5.0,1995.0,Hip,VinylSd,Gd,PConc,Gd,No,ALQ,Ex,Y,1358.0,1368.0,2726.0,0.0,1.0,Gd,9.0,Typ,1.0,Ex,RFn,3.0,725.0,Y,307.0,0.0,Normal,2006.0,12.150989829842281,189281.35347609827
60,RL,114.0,IR1,Lvl,Inside,NoRidge,9.0,5.0,1994.0,Hip,MetalSd,Gd,PConc,Ex,Gd,Rec,Ex,Y,1933.0,1567.0,3500.0,1.0,1.0,Ex,11.0,Typ,1.0,TA,RFn,3.0,959.0,Y,870.0,210.0,Normal,2006.0,11.875476890499943,143699.1117115427
60,RL,,IR1,Lvl,Inside,NoRidge,8.0,5.0,1995.0,Gable,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,1305.0,1189.0,2494.0,1.0,1.0,Gd,9.0,Typ,1.0,TA,Fin,3.0,803.0,Y,200.0,0.0,Normal,2006.0,12.147662046582738,188652.51305928506
60,RL,,IR1,Lvl,Inside,NoRidge,8.0,5.0,1993.0,Gable,HdBoard,Gd,PConc,Gd,No,LwQ,Ex,Y,1565.0,1234.0,2799.0,1.0,1.0,Gd,8.0,Typ,1.0,TA,Fin,3.0,704.0,Y,432.0,0.0,Normal,2006.0,11.848405847395602,139861.2092540526
60,RL,75.0,IR1,Lvl,Inside,Somerst,8.0,5.0,2006.0,Gable,CemntBd,Gd,PConc,Gd,No,Unf,Ex,Y,1116.0,848.0,1964.0,0.0,1.0,Gd,8.0,Typ,1.0,Gd,Fin,2.0,760.0,Y,200.0,0.0,Partial,2006.0,12.102518302541606,180325.4048606865
20,RL,49.0,IR1,Lvl,CulDSac,Somerst,8.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,1670.0,0.0,1670.0,1.0,1.0,Gd,6.0,Typ,1.0,Gd,RFn,3.0,928.0,Y,0.0,0.0,Partial,2006.0,12.06817182017657,174237.01738691272
20,RL,85.0,Reg,Lvl,Corner,Somerst,8.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,1504.0,0.0,1504.0,0.0,0.0,Gd,7.0,Typ,0.0,,Fin,2.0,510.0,Y,144.0,0.0,Partial,2006.0,12.04658172457577,170515.5415906339
20,FV,72.0,Reg,Lvl,Inside,Somerst,8.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1278.0,0.0,1278.0,0.0,0.0,Gd,5.0,Typ,0.0,,RFn,2.0,584.0,Y,0.0,0.0,Partial,2006.0,12.139870496601548,187188.32911323482
60,FV,100.0,Reg,Lvl,Corner,Somerst,9.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,2036.0,604.0,2640.0,1.0,1.0,Ex,11.0,Typ,1.0,Gd,RFn,3.0,792.0,Y,0.0,0.0,Partial,2006.0,12.07158910978065,174833.4542534008
60,FV,65.0,Reg,Lvl,Inside,Somerst,6.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,858.0,858.0,1716.0,0.0,1.0,Gd,7.0,Typ,0.0,,RFn,2.0,615.0,Y,0.0,0.0,Normal,2006.0,11.97854880227839,159300.68600785086
20,RL,74.0,IR1,Lvl,Inside,SawyerW,6.0,5.0,2005.0,Gable,VinylSd,TA,PConc,TA,Mn,GLQ,Ex,Y,1142.0,0.0,1142.0,0.0,1.0,Gd,5.0,Typ,0.0,,,0.0,0.0,Y,4.0,0.0,Normal,2006.0,11.95736818381231,155962.08063191103
20,RL,91.0,IR1,Lvl,Corner,SawyerW,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1400.0,0.0,1400.0,0.0,0.0,Gd,6.0,Typ,0.0,,RFn,2.0,612.0,Y,144.0,0.0,Partial,2006.0,11.659248353226669,115756.98934396096
20,RL,63.0,Reg,Lvl,Inside,SawyerW,6.0,5.0,2006.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,1131.0,0.0,1131.0,0.0,1.0,Gd,6.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Partial,2006.0,11.871411515572063,143116.10681533252
60,RL,65.0,Reg,Lvl,Inside,SawyerW,7.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,891.0,795.0,1686.0,0.0,1.0,Gd,8.0,Typ,0.0,,Fin,2.0,462.0,Y,144.0,0.0,Normal,2006.0,11.862274705654391,141814.43775798555
60,RL,74.0,IR1,Lvl,Inside,SawyerW,7.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,831.0,754.0,1585.0,0.0,1.0,Gd,7.0,Typ,0.0,,RFn,2.0,449.0,Y,100.0,0.0,Normal,2006.0,11.628252802507962,112224.07289714935
60,RL,70.0,IR1,Lvl,Inside,SawyerW,6.0,5.0,1998.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,941.0,896.0,1837.0,0.0,1.0,TA,7.0,Typ,0.0,,RFn,2.0,688.0,Y,150.0,0.0,Normal,2006.0,11.613106288449648,110537.07769954558
60,RL,70.0,IR2,Lvl,Inside,SawyerW,6.0,5.0,1993.0,Gable,HdBoard,Gd,PConc,Gd,No,ALQ,Ex,Y,844.0,887.0,1731.0,1.0,1.0,Gd,7.0,Typ,0.0,,RFn,2.0,462.0,Y,307.0,224.0,Family,2006.0,11.751983733432319,127005.25384360168
120,RL,50.0,Reg,Lvl,Inside,SawyerW,6.0,5.0,1991.0,Gable,Plywood,Gd,PConc,Gd,No,GLQ,Gd,Y,1398.0,0.0,1398.0,1.0,0.0,Gd,5.0,Typ,0.0,,RFn,2.0,542.0,Y,0.0,0.0,Normal,2006.0,11.699277825087394,120484.67255243163
120,RL,50.0,Reg,Lvl,Inside,SawyerW,6.0,5.0,1991.0,Gable,Plywood,Gd,PConc,Gd,No,GLQ,Gd,Y,1217.0,0.0,1217.0,0.0,0.0,Gd,5.0,Typ,0.0,,RFn,2.0,484.0,Y,0.0,0.0,Normal,2006.0,11.518970306324558,100606.31482767206
60,RL,,IR1,Lvl,Inside,SawyerW,6.0,5.0,1994.0,Gable,VinylSd,TA,PConc,Gd,No,ALQ,Ex,Y,636.0,684.0,1320.0,0.0,1.0,Gd,6.0,Typ,0.0,,Fin,2.0,472.0,Y,0.0,0.0,Normal,2006.0,11.671713951901799,117209.00081064273
20,RL,70.0,Reg,Lvl,Inside,Sawyer,5.0,4.0,1962.0,Hip,Wd Sdng,TA,CBlock,TA,No,LwQ,Ex,Y,988.0,0.0,988.0,1.0,0.0,TA,6.0,Typ,0.0,,Unf,2.0,624.0,Y,0.0,0.0,Normal,2006.0,12.451327739952749,255589.45376980284
90,RM,68.0,Reg,Lvl,Inside,Sawyer,6.0,6.0,1977.0,Gable,VinylSd,TA,CBlock,,,,TA,Y,1286.0,368.0,1654.0,0.0,0.0,TA,10.0,Typ,0.0,,RFn,2.0,528.0,Y,0.0,0.0,Normal,2006.0,12.789129398713966,358301.25241150474
20,RL,,IR1,Lvl,Inside,Sawyer,5.0,6.0,2002.0,Hip,HdBoard,TA,CBlock,TA,No,BLQ,Gd,Y,1211.0,0.0,1211.0,0.0,0.0,TA,6.0,Min1,1.0,TA,Unf,2.0,576.0,Y,161.0,0.0,Normal,2006.0,12.134940960665558,186267.84815405472
20,RL,,IR1,Lvl,CulDSac,Sawyer,5.0,5.0,1965.0,Gable,HdBoard,TA,CBlock,TA,No,Rec,TA,Y,984.0,0.0,984.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,310.0,Y,0.0,0.0,Normal,2006.0,11.972226557373205,158296.72504497625
20,RL,65.0,Reg,Lvl,Inside,Sawyer,5.0,6.0,1968.0,Gable,Plywood,TA,CBlock,TA,No,BLQ,TA,Y,909.0,0.0,909.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,294.0,Y,0.0,0.0,Normal,2006.0,12.095156620903644,179002.78098005737
20,RL,,IR1,Lvl,Inside,Sawyer,5.0,6.0,1963.0,Gable,HdBoard,TA,PConc,TA,No,ALQ,Gd,Y,925.0,0.0,925.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,484.0,Y,203.0,0.0,Normal,2006.0,11.967398409593555,157534.28712599666
